Artists,City,State
"['Native American Flute', 'Native American Flute', 'Native American Flute', 'Paul Michael Meredith', 'Paul Michael Meredith', 'Paul Michael Meredith', 'The Tragically Hip', 'The Tragically Hip', 'The Tragically Hip', 'Joywave', 'Manchester Orchestra', 'The Goo Goo Dolls', 'Logic', 'Logic, 2 Chainz', 'Logic', 'Joywave, KOPPS', 'Jake Owen', 'Flogging Molly', 'A Boogie Wit da Hoodie', 'Flogging Molly', 'A Boogie Wit da Hoodie, DJ SpinKing', 'G Herbo', 'Our Lady Peace', 'Dave Matthews Band', 'Flogging Molly', 'Lil Yachty, Quavo', 'Gucci Mane, Migos, Lil Yachty', 'Joywave', 'YBN Nahmir', 'G Herbo, Lil Uzi Vert', 'Lil Yachty, Trippie Redd', 'Lil Yachty, YoungBoy Never Broke Again', 'A Boogie Wit da Hoodie', 'The Goo Goo Dolls', 'Smokepurpp, Murda Beatz', 'Sammy Adams', 'Arkells', 'Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J', 'Tory Lanez', 'Jake Owen', 'Meek Mill', 'Tee Grizzley, Moneybagg Yo', 'Our Lady Peace', 'Scotty McCreery', 'Famous Dex', 'Zac Brown Band', 'Our Lady Peace', 'Luke Combs', 'Zac Brown Band', 'Meek Mill', 'Tory Lanez, 50 Cent', 'Cole Swindell, Dierks Bentley', 'Tory Lanez', 'French Montana, Rick Ross, Drake, Lil Wayne', 'Blac Youngsta', 'Dropkick Murphys', 'Judah & the Lion', 'Zac Brown Band', 'Waka Flocka Flame, Roscoe Dash, Wale', 'Thomas Rhett', 'Mitchell Tenpenny', 'Taking Back Sunday', 'Dave Matthews Band', 'lovelytheband', 'Carrie Underwood, Ludacris', 'Dylan Scott', 'N.E.R.D, Rihanna, Drake', 'The Glorious Sons', 'Thomas Rhett', 'DREAMERS', 'Taking Back Sunday', 'Dave Matthews Band', 'Morgan Wallen, Florida Georgia Line', 'Bowling For Soup', 'PnB Rock, Kodak Black, A Boogie Wit da Hoodie', 'High Valley', 'David Lee Murphy, Kenny Chesney', 'Marianas Trench', 'Granger Smith', 'JAY Z, Kanye West', 'Thomas Rhett', 'DJ Khaled, JAY Z, Future, Beyoncé', 'Blake Shelton', 'Montana of 300', 'Bleachers', 'Andrew McMahon in the Wilderness', 'Brand New', 'New Politics', 'Luke Combs', 'The Goo Goo Dolls', 'Kane Brown', 'YFN Lucci, PnB Rock', 'Florida Georgia Line, Tim McGraw', 'Brothers Osborne', 'Jordan Davis', 'Harvey Danger', 'Josh Turner', 'BlocBoy JB, 21 Savage', 'Florida Georgia Line', 'Grouplove']",Buffalo,New York
"['Lake Street Dive', 'Lake Street Dive', 'Sufjan Stevens', 'Lake Street Dive', 'Lucius', 'Soccer Mommy', 'Lucy Dacus', 'Mat Kearney, RAC', 'Kasbo, Frida Sundemo', 'Dirty Projectors', 'Quinn XCII, Kailee Morgue', 'Ben Platt, Lin-Manuel Miranda', 'Marian Hill', 'Ra Ra Riot, Rostam', 'Ra Ra Riot', 'Beach House', 'Two Friends, Cosmos & Creature', 'Big Thief', 'Leon Bridges', 'The Head and the Heart', 'Random Forest', 'The Six Parts Seven', 'Kasbo, Amanda Fondell', 'Big Thief', 'Fruit Bats', 'Mt. Joy', 'CHVRCHES, Matt Berninger', 'Phoebe Bridgers', 'Fruit Bats', 'Leon Bridges', 'Japanese Breakfast', 'Houndmouth', 'Hayley Kiyoko', 'Dirty Projectors', 'Epic45', 'Shakey Graves', 'Sylvan Esso', 'Random Forest', 'Wet', 'Francis and the Lights, Chance The Rapper', 'Yo La Tengo', 'Julien Baker', 'Dr. Dog', 'Lights & Motion', 'Explosions In The Sky', 'Mt. Joy', 'Tracey Chattaway', 'Whethan, Broods', 'The Echelon Effect', 'The American Dollar', 'Keith Kenniff, Goldmund', 'Langhorne Slim, The Law', 'Sylvan Esso', 'Vulfpeck', 'Lucius', 'Emancipator', 'The Echelon Effect', 'Angel Olsen', 'Hammock', 'Dr. Dog', 'Janelle Monáe, Erykah Badu', 'Amber Mark', 'Dispatch', 'Lights & Motion', 'BLVK JVCK, Jessie Reyez', 'Lorde, Run The Jewels, El-P', 'Jon Brion', 'Elephante, Brandyn Burnette', 'Shallou, Kasbo, Cody Lovaas', 'Sammy Adams', 'Shakey Graves', 'Milo Greene', 'Dr. Dog', 'Betty Who', ""The Soul's Release"", 'The Knocks, Foster The People', 'Sufjan Stevens', 'Langhorne Slim, The Law', ""The Mowgli's"", 'Balmorhea', 'Chastity Belt', 'ODESZA, Leon Bridges', 'MisterWives', 'Big Thief', 'The Band', 'U137', 'The End Of The Ocean', 'Foster The People, Stereotypes', 'MisterWives', 'Langhorne Slim, The Law', 'Sufjan Stevens', 'Sylvan Esso', 'Kacey Musgraves', 'Suss', 'Dispatch', 'Perfume Genius', 'Balmorhea', 'Whethan, Mascolo', 'MisterWives', 'Astron']",Cambridge,Massachusetts
"['Tigo B, DJ Luke Nasty', 'Ball Greezy, Lil Dred', 'Young Scooter', 'Blac Youngsta, Lil Yachty', 'Derez Deshon', 'Plies', 'Key Glock', 'YFN Lucci, Offset', 'Moneybagg Yo, Yo Gotti', 'Young Nudy', 'YFN Lucci', 'YFN Lucci, Wale', 'Young Dolph', 'Lil Baby, Moneybagg Yo', 'Young Nudy', 'Key Glock', 'Young Nudy, 21 Savage', 'Blac Youngsta', 'Lil Baby', 'Jeezy, Bankroll Fresh', 'Key Glock', 'Lil Yachty, Offset, Lil Baby', 'HoodRich Pablo Juan', 'Lil Baby', 'Moneybagg Yo', 'Moneybagg Yo', 'Young Dolph', 'Young Dolph', 'Lil Yachty, YoungBoy Never Broke Again', 'Lil Yachty, 2 Chainz, K$upreme', 'Plies, Kodak Black', 'Yung Bleu', 'Yo Gotti', 'DJ Luke Nasty, Rotimi', 'YoungBoy Never Broke Again', 'Luke Combs', 'YoungBoy Never Broke Again', 'Boosie Badazz', 'Blac Youngsta', 'YoungBoy Never Broke Again', 'Migos', 'O.T. Genasis, 2 Chainz', 'Derez Deshon', 'Dru Hill', 'Ella Mai', 'Plies', 'Yo Gotti, YFN Lucci', 'Gucci Mane, Migos, Lil Yachty', 'Bankroll Fresh, Travis Porter, Street Money Boochie', 'Carl Thomas', 'Scotty McCreery', 'Money Man', 'Rich Homie Quan', 'Jaydayoungan', 'Tee Grizzley, Moneybagg Yo', 'Mint Condition', 'Young Scooter, YFN Lucci, Meek Mill', 'Crime Mob, Lil Scrappy', 'BlocBoy JB', 'Jeezy, Future', 'Jake Owen', 'Mint Condition', 'Jon B.', 'Tony! Toni! Toné!', 'Young Scooter, Future, Young Thug', 'Rich Homie Quan', '2 Chainz, Gucci Mane, Quavo', 'Shy Glizzy', 'YFN Kay', 'Quality Control, Lil Baby, Kodak Black, Quavo, Moneybagg Yo', 'Lyfe Jennings', 'Eric Church', 'Jazmine Sullivan', 'BlocBoy JB, 21 Savage', 'Jeezy, Diddy', 'Famous Dex', 'Jacquees, DeJ Loaf', 'Chase Rice', 'Luke Combs', 'Shy Glizzy', 'Tamela Mann', 'Smokepurpp, Murda Beatz', 'Donell Jones', 'Rich Homie Quan', 'Jaydayoungan', 'BlocBoy JB', 'New Edition', 'Money Man', 'KeKe Wyatt, Avant', 'Jaydayoungan', 'VaShawn Mitchell', 'Kelly Price', 'DJ NRD, Queen', 'O.T. Genasis', 'HoodRich Pablo Juan, Gucci Mane, 1017 Eskimo', 'YBN Nahmir', 'UGK, OutKast', 'Joe Gifted, Fronstreet', 'Derez Deshon', 'Quality Control, Lil Yachty, Quavo, Offset']",Charlotte,North Carolina
"['Alec Joseph', 'Ray J, Boosie Badazz', 'Tenside', 'Ludwig van Beethoven, Dinu-Mihai Stefan', 'Clean Bandit, Sean Paul, Anne-Marie, Joseph Duveen, LODATO', 'N3WPORT', 'Franz Liszt, Dinu-Mihai Stefan', 'Ludwig van Beethoven, Dinu-Mihai Stefan', 'Tenside', 'Shaboozey', 'Alec Joseph', 'Sergei Rachmaninoff, Dinu-Mihai Stefan', 'Franz Liszt, Dinu-Mihai Stefan', 'Sergei Rachmaninoff, Dinu-Mihai Stefan', 'Alec Joseph', 'Nick Tangorra', 'Franz Liszt, Dinu-Mihai Stefan', 'N3WPORT, Annaka', 'Sergei Rachmaninoff, Dinu-Mihai Stefan', 'Johann Sebastian Bach, Ludwig van Beethoven, Frédéric Chopin, Pyotr Ilyich Tchaikovsky, Dinu-Mihai Stefan', 'Ludwig van Beethoven, Dinu-Mihai Stefan', 'Pierce Clarke', 'Philip Glass, Dinu-Mihai Stefan', 'Far Out', 'Crew 7', 'Johann Sebastian Bach, Ludwig van Beethoven, Frédéric Chopin, Pyotr Ilyich Tchaikovsky, Dinu-Mihai Stefan', 'Raja, Tory Lanez', 'The Eiffels', 'Fox Stevenson', 'Ashla Taylor', 'Pakman Jitt', 'DJ Nan2, LuiGProdigy', 'B. Howard', 'David Fanning', 'Shifta, Wayne Wonder', 'Bella Dose', 'Bobbi Storm', 'TORN', 'Razor B, Nu Born', 'DJ Spinz, K-Major', 'Mark Dohner, Flight School', 'Mr. 2Kay, Reekado Banks', 'Ray J, The Mob Group, Payso B', 'Faruk Sabanci, Axel', '1st Class Mob', 'Amidy', 'Kayliox, IYFFE', 'Ameria', 'Oxymorrons', 'Jena Rose', 'Alpharock, Rhea Raj', 'Seth Hills, Pitchback', 'Egomunk', 'Anzo Weiseil, Adrien Toma', 'Back Talk, The Fame Riot', 'Josh Dreon', 'Helt Okej Boden', 'Mike Destiny, Dekon', ""Jo' & Eliah"", 'Billz', 'Sergioisdead, Matt Booth', '6ig Angu5', 'Felguk, Boogshe', 'All the Rest', 'Josh Dreon', 'Vorwerk', 'DJ Nan2, Natti Natasha, Daddy Yankee', 'Clean Bandit, Zara Larsson, Joseph Duveen, LODATO', 'Ray J', 'NtrlTaste', 'Josh Dreon, Sefi Carmel', 'RUMRS', 'The Truth Experiment', 'Thing', 'Enesse', 'MC Ceja', 'Ramone, Tory Lanez', 'Ana Bree', 'Drako', 'Loso Loaded, PnB Rock', 'LINC', 'MC Ceja, Jowell & Randy', 'Ginny Vee, Manovski, Alan Aguero', 'Charming Liars', 'Benny Freestyles', 'Sena Kana', 'Macro', 'Jack Novak', 'Gangster', 'Skinny', 'Embody, Matt Wilson', 'Felixx', 'Brinkenstjärna, Håkan Hemlin', 'Tamela Mann, Timbaland', 'Roy Demeo', 'Mehcad Brooks', 'Drianu', 'Josefine', 'Ladotee', 'Stephanie Quayle']",Cheyenne,Wyoming
"['G Herbo', 'FBG Duck', 'G Herbo', 'G Herbo, Lil Uzi Vert', 'Lil Bibby', 'Young Pappy', 'Chief Keef', 'Lud Foe', 'Lud Foe', 'Lil Durk', 'Lud Foe', 'Lil Durk', 'Chief Keef, C. Mula', 'Lil Durk', 'Chief Keef', 'Jake Owen', 'Logic', 'Logic, 2 Chainz', 'Logic, Big Sean', 'Cdot Honcho', 'YBN Nahmir', 'Blac Youngsta', 'JAY Z, Kanye West', 'Chance The Rapper, Saba', 'Jake Owen', 'Gucci Mane, Migos, Lil Yachty', 'Chance The Rapper, Lil Wayne, 2 Chainz', 'Montana of 300', 'Waka Flocka Flame, Roscoe Dash, Wale', 'Speaker Knockerz', 'Sammy Adams', ""Chance The Rapper, Kanye West, Chicago Children's Choir"", 'Twista, Kanye West, Jamie Foxx', 'Speaker Knockerz', 'Lil Yachty, YoungBoy Never Broke Again', 'Lil Yachty, Trippie Redd', 'Mitchell Tenpenny', 'Luke Combs', 'Montana of 300', 'Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J', 'Tee Grizzley, Moneybagg Yo', 'Lil Yachty, Quavo', 'Blac Youngsta, Lil Yachty', 'Judah & the Lion', 'Tee Grizzley, Lil Durk', 'Moneybagg Yo', 'Morgan Wallen, Florida Georgia Line', 'Tech N9ne, Mackenzie Nicole', 'Smokepurpp, Murda Beatz', 'Wes Walker, Dyl', 'Young Money, Gucci Mane', 'A Boogie Wit da Hoodie', 'Tee Grizzley', 'YFN Lucci, PnB Rock', 'Donnie Trumpet & The Social Experiment', 'UGK, OutKast', 'Thomas Rhett', 'Gucci Mane', 'Francis and the Lights, Chance The Rapper', 'Jeezy, Kanye West', 'Jordan Davis', '2 Chainz, Gucci Mane, Quavo', 'Kane Brown', 'Tech N9ne, 2 Chainz, B.o.B', 'Famous Dex', 'Kanye West', 'Thomas Rhett', 'Louis The Child, Joey Purp', 'Quinn XCII, Kailee Morgue', 'Moneybagg Yo, Yo Gotti', 'N.E.R.D, Rihanna, Drake', 'Jon Pardi', 'Tech N9ne, Swisher Sleep', 'Jason Aldean', 'Lee Brice', 'Scotty McCreery', 'Thomas Rhett', 'Lil Dicky, Brendon Urie', 'Yo Gotti, Nicki Minaj', 'High Valley', 'Luke Combs', 'Lil Wayne', 'T-Pain, Lil Yachty', 'Walker Hayes', 'Dan + Shay', 'KYLE', 'Kane Brown, Lauren Alaina', 'Plies', 'Jeezy, Bankroll Fresh', 'Juicy J, Lil Wayne, 2 Chainz', 'Eric Church', 'LANCO', 'Speaker Knockerz', 'Yo Gotti', 'Gucci Mane, Waka Flocka Flame, YG Hootie', 'Billy Currington', 'Wale, Lil Wayne', 'Baby Bash, T-Pain', 'Nelly', 'YFN Lucci, Migos, Trouble']",Chicago,Illinois
"['Montana of 300', 'Bryan J, Travis Porter', 'Scotty McCreery', 'Jake Owen', 'Morgan Wallen, Florida Georgia Line', 'Mitchell Tenpenny', 'Luke Combs', 'David Lee Murphy, Kenny Chesney', 'Jake Owen', 'Thomas Rhett', 'Prince Bopp', 'Judah & the Lion', 'at Wendys', 'FBG Duck', 'Jason Aldean', 'Kane Brown', 'Moon Taxi', 'Blake Shelton', 'Logic, 2 Chainz', 'at Wendys', 'Lil Yachty, YoungBoy Never Broke Again', 'Logic, Big Sean', 'Chris Young', 'Toby Keith', 'Sammy Adams', 'Kelsea Ballerini', 'Logic', 'Filmore', 'Kenny Chesney', 'Judah & the Lion', 'WALK THE MOON', 'Luke Combs', 'Eric Church', 'Thomas Rhett', 'Brantley Gilbert', 'Scotty McCreery', 'Dierks Bentley', 'Tee Grizzley, Moneybagg Yo', 'Eric Church', 'Thomas Rhett', 'Walker Hayes', 'Wes Walker, Dyl', 'High Valley', 'Dierks Bentley', 'YBN Nahmir', 'Jordan Davis', 'Old Dominion', 'Cole Swindell', 'Lil Yachty, Trippie Redd', 'Chris Young', 'Billy Currington', 'Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J', 'Waka Flocka Flame, Roscoe Dash, Wale', 'Manchester Orchestra', 'Kenny Chesney', 'Blac Youngsta', 'Dierks Bentley', 'Jamey Johnson', 'Eric Church', 'Luke Combs', 'LANCO', 'Russell Dickerson', 'Kane Brown, Lauren Alaina', 'Chris Stapleton', 'Montgomery Gentry', 'Chase Rice', 'Brett Eldredge', 'Dylan Scott', 'Brett Young', 'T-Pain, Lil Yachty', 'Dave Matthews Band', 'Chris Janson', 'LANCO', 'Josh Turner', 'Waterloo Revival', 'Derez Deshon', 'Jason Aldean', 'Dustin Lynch', 'Lil Yachty, PnB Rock', 'Jake Owen', 'at Wendys', 'Dylan Scott', 'Dustin Lynch', 'Gucci Mane, Migos, Lil Yachty', 'Lee Brice', 'KYLE', 'Kenny Chesney', 'Granger Smith', 'Devin Dawson', 'Jon Pardi', 'Morgan Wallen', 'Lil Durk', 'Chris Lane, Tori Kelly', 'Andrew McMahon in the Wilderness', 'Lil Dicky, Brendon Urie', 'Brantley Gilbert', 'Billy Currington', 'YoungBoy Never Broke Again, Future', 'Florida Georgia Line, Tim McGraw', 'Zac Brown Band, Jimmy Buffett']",Cincinnati,Ohio
"['Preme Dibiasi, Rootabang', 'Q Money', 'Scotty McCreery', 'Montana of 300', 'Jake Owen', 'Morgan Wallen, Florida Georgia Line', 'Logic, 2 Chainz', 'Tee Grizzley, Moneybagg Yo', 'Logic, Big Sean', 'Mitchell Tenpenny', 'Luke Combs', 'Logic', 'Panic! At The Disco', 'Sammy Adams', 'Thomas Rhett', 'Wes Walker, Dyl', 'Lil Yachty, YoungBoy Never Broke Again', 'Tee Grizzley', 'Lee Brice', 'Waka Flocka Flame, Roscoe Dash, Wale', 'Kane Brown', 'Upchurch', 'Brantley Gilbert', 'Machine Gun Kelly', 'Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J', 'Jake Owen', 'Morgan Wallen', 'Lil Yachty, Tee Grizzley', 'Jason Aldean', 'Luke Combs', 'Machine Gun Kelly, Waka Flocka Flame', 'Lil Yachty, Trippie Redd', 'Gucci Mane, Migos, Lil Yachty', 'Luke Combs', 'Dierks Bentley', 'Upchurch', 'Jon Pardi', 'Kane Brown', 'Panic! At The Disco', 'Kane Brown, Lauren Alaina', 'Young Money, Gucci Mane', 'Cole Swindell, Dierks Bentley', 'Thomas Rhett', 'Dustin Lynch', 'Dylan Scott', 'Lil Dicky, Brendon Urie', 'Upchurch, Luke Combs', 'Lil Dicky', 'N.E.R.D, Rihanna, Drake', 'Lee Brice', 'Thomas Rhett', 'Machine Gun Kelly, Kid Rock', 'Blac Youngsta', 'Jeezy, Kanye West', 'Famous Dex', 'at Wendys', 'Tee Grizzley', 'Eric Church', 'David Lee Murphy, Kenny Chesney', 'Jason Aldean', 'Brantley Gilbert', 'Lil Wayne', 'Florida Georgia Line, Backstreet Boys', 'Toby Keith', 'Florida Georgia Line, Tim McGraw', 'Josh Turner', 'Walker Hayes', 'BlocBoy JB, 21 Savage', 'Kenny Chesney', 'Blake Shelton', 'Dierks Bentley', 'Russell Dickerson', 'Billy Currington', 'Chris Young', 'Chase Rice, Macy Maloy', 'Chris Young', 'Jordan Davis', 'Florida Georgia Line', 'Brantley Gilbert', 'at Wendys', 'High Valley', 'Jason Aldean', 'Old Dominion', 'Eric Church', 'Dustin Lynch', 'Granger Smith', 'LANCO', 'Chris Lane, Tori Kelly', 'Smokepurpp, Murda Beatz', 'Filmore', 'Dylan Scott', 'Jake Owen', 'T-Pain, Lil Yachty', 'Sam Hunt', 'Chase Rice', 'Kid Cudi', 'Cole Swindell', 'Chase Rice', 'Judah & the Lion', 'Devin Dawson']",Cleveland,Ohio
"['Lil Yachty, Offset, Lil Baby', 'Lil Yachty', 'Lil Yachty', 'XXXTENTACION', 'XXXTENTACION, PnB Rock', 'XXXTENTACION', 'YBN Nahmir', 'Lil Baby', 'Famous Dex', 'Smokepurpp, Murda Beatz', 'YoungBoy Never Broke Again', 'YoungBoy Never Broke Again', 'YoungBoy Never Broke Again', 'Ski Mask The Slump God', 'Gunna, Lil Baby, Young Thug', 'A Boogie Wit da Hoodie', 'Lil Skies', 'A Boogie Wit da Hoodie', 'Gunna, HoodRich Pablo Juan', 'Lil Skies', 'Tay-K', 'Lil Skies', 'YBN Nahmir, YBN Almighty Jay', 'NAV', 'Jay Critch, Rich The Kid', '6ix9ine', 'Lil Uzi Vert', 'Quality Control, Lil Yachty, Quavo, Offset', 'Trippie Redd, UnoTheActivist', 'Trippie Redd', 'Ski Mask The Slump God', 'Tay-K', 'Tay-K, Maxo Kream', 'Gunna, Metro Boomin, NAV', 'Rich The Kid, Trippie Redd', 'Logic, 2 Chainz', 'Lil Baby', 'Ski Mask The Slump God', 'Logic', 'Trippie Redd', 'Jay Critch, Harry Fraud', 'Logic', 'A Boogie Wit da Hoodie', 'Tee Grizzley, Moneybagg Yo', 'Lil Mosey', 'Lil Uzi Vert', 'Yung Bans, Lil Skies', '6ix9ine, Fetty Wap, A Boogie Wit da Hoodie', '6 Dogs', 'Rich The Kid', 'Tee Grizzley, Lil Yachty', 'Lil Uzi Vert', 'YBN Nahmir', 'YBN Nahmir', 'Gucci Mane, Migos, Lil Yachty', 'YFN Lucci', 'Kodak Black', 'NAV, Metro Boomin', 'Smokepurpp', 'DJ NRD, Queen', 'Kap G, Lil Uzi Vert, Gunna', 'Wifisfuneral, Lil Skies', 'NAV, Metro Boomin, Playboi Carti, Offset', 'YFN Lucci, Offset', 'Smokepurpp, NAV', '6ix9ine, Tory Lanez, Young Thug', 'HoodRich Pablo Juan', 'Jay Critch, Famous Dex, Rich The Kid', 'Yung Bans', 'YBN Almighty Jay', 'PnB Rock', 'Lil Baby', 'Slim Jxmmi, Rae Sremmurd', 'Migos, 21 Savage', 'Nebu Kiniza', 'Key Glock', 'Featherynatery, Jay Critch', 'Lil Durk, Nba Young Boy', '21 Savage, Metro Boomin', 'PnB Rock']",Clifton,New Jersey
"['Flatland Cavalry', 'Flatland Cavalry', 'Flatland Cavalry', 'Parker McCollum', 'Parker McCollum', 'Parker McCollum', 'Shotgun Rider', 'Shane Smith & the Saints', 'Shane Smith & the Saints', 'Koe Wetzel', 'Koe Wetzel, Parker McCollum', 'William Clark Green', 'Josh Abbott Band', 'Turnpike Troubadours', 'Koe Wetzel', 'Josh Abbott Band, Pat Green', 'Shotgun Rider', 'William Clark Green', 'Josh Abbott Band', 'William Clark Green', 'Turnpike Troubadours', 'Turnpike Troubadours', 'Roger Creager', 'Randy Rogers Band', 'Cody Johnson', 'Randy Rogers Band', 'Mike Ryan', 'Randy Rogers Band', 'Mike Ryan', 'Randy Rogers, Wade Bowen', 'Cody Johnson', 'Cody Johnson', 'Mike Ryan', 'Casey Donahew', 'Wade Bowen', 'Wade Bowen', 'Curtis Grimes', 'Bart Crow', 'Wade Bowen', 'The Damn Quails', 'Cory Morrow', 'Seven Miles South', 'Stoney LaRue', 'Jon Wolfe', 'Aaron Watson', 'Stoney LaRue', 'Jon Wolfe', 'Casey Donahew', 'Casey Donahew', 'Charlie Robison', 'Whiskey Myers', 'Pat Green', 'Robert Earl Keen', 'Sam Riggs', 'Aaron Watson', 'Cross Canadian Ragweed', 'Jason Boland & The Stragglers', 'Reckless Kelly', 'Charlie Robison', 'Will Reagan, United Pursuit', 'Cross Canadian Ragweed', 'Whiskey Myers', 'Cross Canadian Ragweed', 'All Sons & Daughters', 'Aaron Watson', 'Shotgun Rider', 'Housefires', 'Kings Kaleidoscope', 'Brooks & Dunn', 'Tyler Childers', 'Whiskey Myers', 'Will Reagan, United Pursuit', 'Ryan Bingham', 'Phil Wickham', 'Cody Jinks', 'Steffany Gretzinger', 'Josh Garrels', 'NEEDTOBREATHE', 'United Pursuit', 'George Strait', 'Uncle Lucius', 'Housefires', 'Cory Asbury', 'David Crowder Band', 'George Strait', 'All Sons & Daughters', 'Phil Wickham', 'Will Reagan, United Pursuit', 'George Strait', 'Cody Jinks', 'Cody Jinks', 'Bryan & Katie Torwalt', 'David Allan Coe', 'Mosaic MSC', 'Alabama', 'Colony House', 'NEEDTOBREATHE', 'John Mark McMillan, Sarah McMillan', 'Gungor', 'Crowder']",College Station,Texas
"['Tech N9ne, Mackenzie Nicole', 'Tech N9ne', 'Tech N9ne', 'for KING & COUNTRY', 'for KING & COUNTRY', 'Dirty Heads, Tech N9ne', 'Dirty Heads', 'for KING & COUNTRY, KB', 'Dirty Heads', 'NEEDTOBREATHE', 'Rittz, Mike Posner, B.o.B', 'Steffany Gretzinger', 'Pretty Lights', 'Tenth Avenue North', 'The Expendables', 'Cory Asbury', 'Gungor', 'Kristene Dimarco, Bethel Music', 'The Oh Hellos', 'Jake Owen', 'Jeremy Riddle, Bethel Music', 'Cory Asbury', 'Cory Asbury', 'Social Club Misfits, Tauren Wells', 'Rittz, Mike Posner', 'Mitchell Tenpenny', 'Grizfolk', 'Brooks & Dunn', 'Brooks & Dunn', 'Zach Williams', 'Steffany Gretzinger', 'Logic', 'Matthew West', 'Blue October', 'United Pursuit, Will Reagan', 'Hobo Johnson', 'Skizzy Mars, G-Eazy, Olivver the Kid', 'Shane & Shane', 'Hobo Johnson', 'Jenn Johnson, Bethel Music', 'Atmosphere', 'Natalie Grant', 'John Mark McMillan, Sarah McMillan', 'Phil Wickham', 'NEEDTOBREATHE', 'TobyMac, NF', 'Christopher Willits', 'NEEDTOBREATHE', 'Jake Owen', 'Hillsong United', 'one sonic society', 'Iration', 'TobyMac', 'The Head and the Heart', 'Elevation Worship', 'Melissa Helser, Jonathan David Helser, Bethel Music', 'Matthew West', 'Bad Suns', 'Gregory Alan Isakov', 'Lee Brice', 'Harold Budd', 'Tech N9ne Collabos', 'Phil Wickham, Madison Cunningham', 'Steffany Gretzinger, Bethel Music', 'Harold Budd', 'Kristene Dimarco', 'Judah & the Lion', 'Akihiko Narita, Chamy Ishi, Kota Suzuki, Rei Kondoh, Shinichiro Satoh, Shusaku Uchiyama, Tetsuya Shibata', 'The Oh Hellos', 'August Wilhelmsson', 'Rebelution', 'Tenth Avenue North', 'Rend Collective', 'Iration', 'Rend Collective', 'Aaron Shust', 'Solvekin', 'Cerulean Skies', 'Jonny Diaz', '311', 'Shakey Graves', 'Slightly Stoopid', 'Matt Maher', 'Scotty McCreery', 'MercyMe', 'MercyMe', 'Lee Brice', 'Ageena', 'Jeremy Camp', 'High Blue Sky', 'Aphex Twin', 'Sleepnut', 'Lee Brice', 'Akihiko Narita, Hideki Okugawa, Kota Suzuki, Seiko Kobuchi', 'Jordan Feliz', 'Il Gaucho', 'Jon Bellion', 'MISSIO', 'Billy Currington', 'Jon Bellion, Travis Mendes']",Colorado Springs,Colorado
"['Riley Green', 'Riley Green', 'Riley Green', 'Muscadine Bloodline', 'Lil Baby', 'Hank Williams, Jr.', 'YFN Lucci', 'YFN Lucci', 'YFN Lucci', 'Derez Deshon', 'The Band Of Heathens', 'Lil Baby', 'Lil Baby, Gunna', 'Alabama', 'Key Glock', 'HoodRich Pablo Juan', 'Luke Combs', 'Rich Homie Quan', 'Plies', 'Hank Williams, Jr.', 'Moneybagg Yo, Yo Gotti', 'Moneybagg Yo', 'Cody Jinks', 'Luke Combs', 'Jamey Johnson', 'Jason Aldean', 'David Allan Coe']",Columbus,Ohio
