Artists,City,State
"['Personal Subliminal Messages Programs', 'Shoreline Mafia', 'RJMrLA', 'White! Noise', 'Devour', 'YG, RJ, Nipsey Hussle', 'Frostydasnowmann', 'King Lil G, eMC, Self Provoked', 'Kamaiyah, YG', 'Arley Perez', 'Mike Sherm', 'Arsenal Efectivo', 'Vinny West', 'Suga Free', 'Chalino Sanchez', 'NB Ridaz', 'El de La Guitarra', 'Kanales', 'Brenton Wood', 'Grupo Escolta', 'Hijos De Leyva', 'LEGADO 7', 'Dom Kennedy', 'Billy Stewart', 'Los De Guamuchil', 'Los Alegres Del Barranco', 'Los Hijos De Garcia', 'El Fantasma', 'Los Nuevos Rebeldes', 'Rosie & The Originals', 'Roberto Tapia', 'Phora', 'Kurupt', 'Grupo Codiciado', 'Drakeo the Ruler', 'Los Originales De San Juan', 'Noel Torres, LEGADO 7', 'T3R Elemento', 'Fuerza de Tijuana', 'Grupo H-100', 'El Tigrillo Palma', 'Omar Ruiz', 'Lil Rob', '03 Greedo', 'Los Sembradores', 'Tito Torbellino', 'Maxima Alianza', 'Too $hort', 'DJ Quik', 'Los Morros Del Norte', 'Lenin Ramírez, Banda Renovacion', 'Los Temerarios', 'Malo', 'Lil Pete', 'Los Canelos De Durango', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'James & Bobby Purify', 'Grupo Maximo Grado', 'Mustard, RJMrLA, O.T. Genasis', 'Los Cuates de Sinaloa', 'Tito Y Su Torbellino', 'Smokey Robinson', 'Aniceto Molina Y La Luz Roja De San Marcos', 'Industria del Amor', 'El As De La Sierra', 'Martin Castillo', 'Nef The Pharaoh', 'Banda La Costeña', 'Los Minis de Caborca', 'Ramon Ayala Y Sus Bravos Del Norte', 'Los De La Loma', 'Mario ""El Cachorro"" Delgado', 'Voz De Mando, El Fantasma', 'E-40, YG, Problem, Iamsu!', 'SOB X RBE', 'Vicente Fernández', 'Los Tucanes De Tijuana', 'Traviezoz de la Zierra', 'Los Nuevos Ilegales', 'Adriel Favela', 'Primera Generacion', 'Los Dareyes De La Sierra', 'Aaron Neville', 'Ritchie Valens', 'Jovanny Cadena Y Su Estilo Privado', 'Dmac', 'Enigma Norteño', 'James Brown', 'El Coyote Y Su Banda Tierra Santa', 'Ladron', 'Nate Dogg, Warren G', 'Regulo Caro', 'Nipsey Hussle, TeeFLii', 'Los Inquietos Del Norte', 'Los Rieleros Del Norte', 'Jesús Ojeda y Sus Parientes', 'Perdidos De Sinaloa', 'Grupo Marca Registrada, Ariel Camacho', 'Los Alegres de la Sierra', 'Los Telez']",North Hollywood,California
"['YNW Melly', 'Kodak Black', 'Hank Williams, Jr.', 'Jimmy Buffett', 'Kenny Chesney', 'Jake Owen', 'Dirty Heads, Rome of Sublime with Rome', 'Plies, YoungBoy Never Broke Again', 'Zac Brown Band', 'Brantley Gilbert', 'Dierks Bentley', 'Kevin Gates', 'Yung Bleu', 'Taylor Ray Holbrook, Ryan Upchurch', 'Morgan Wallen, Florida Georgia Line', 'YoungBoy Never Broke Again', 'Jason Aldean', 'Eric Church', 'David Allan Coe', 'David Lee Murphy, Kenny Chesney', 'Upchurch', 'Luke Combs', 'Chase Rice, Macy Maloy', 'Chris Janson', 'Rebelution', 'Kane Brown', 'Jamey Johnson', 'Slightly Stoopid', 'Walker Hayes', 'Jon Pardi', 'Florida Georgia Line', 'Michael Ray', 'The Movement', 'Old Dominion', 'Chris Young', 'Dustin Lynch', 'Justin Moore', 'The Expendables', 'Tyler Farr', 'Chris Lane, Tori Kelly', 'Devin Dawson', 'Jordan Davis', 'Billy Currington', 'Dylan Scott', 'Lee Brice', 'Iration', 'Thomas Rhett', 'Josh Turner', 'Quality Control, Lil Baby, Kodak Black, Quavo, Moneybagg Yo', 'Easton Corbin', 'Brett Eldredge', 'Luke Bryan', 'Waterloo Revival', 'Craig Morgan', 'Craig Campbell', 'Colt Ford', 'Granger Smith', 'Scotty McCreery', 'Alan Jackson, Jimmy Buffett', 'Pepper', 'Waka Flocka Flame, Roscoe Dash, Wale', 'Russell Dickerson', 'Chris Stapleton', 'Brett Young', 'Blake Shelton', 'High Valley', 'Cole Swindell', 'Mitchell Tenpenny', 'Canaan Smith', 'Filmore', 'Darius Rucker', 'Jackie Lee', 'Derez Deshon', 'Cody Jinks', 'Jon Langston', 'LANCO', 'Brandon Lay', 'Sir Rosevelt', 'Brothers Osborne', 'Alabama', 'Sam Hunt', 'Kelsea Ballerini', 'Seth Ennis', 'Kip Moore', 'Rodney Atkins', 'Sublime', 'Travis Porter, Tyga', 'Young Money, Gucci Mane', 'Rich Homie Quan', 'Morgan Evans', 'Dan + Shay', 'Dylan Schneider', 'Midland', 'Randy Houser', 'Frankie Ballard', 'Yo Gotti, Meek Mill', 'Keith Urban', 'Josh Mirenda', 'Rascal Flatts', 'Lauren Alaina']",Ocala,Florida
"['Shoreline Mafia', 'Tribal Seeds', 'Iration', 'The Expendables', 'Rebelution', 'Slightly Stoopid', 'Brenton Wood', 'Pepper', 'Rosie & The Originals', 'Dirty Heads, Rome of Sublime with Rome', 'Mike Sherm', 'The Movement', 'White! Noise', 'Stick Figure, Slightly Stoopid', 'Sublime With Rome', 'Phora', 'The Growlers', 'Sleep Sound Library', 'Priceless Da Roc', 'Sublime', 'The Green', 'YG', 'Lil Rob', 'Zapp', 'Ballyhoo!', 'Kamaiyah, YG', 'Ritchie Valens', 'SOB X RBE', '$uicideBoy$, Pouya', 'J Boog', 'James Brown', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'Too $hort', '311', 'Summer Salt', 'Banes World', 'Common Kings', 'Smokey Robinson & The Miracles', 'Atmosphere', 'Arsenal Efectivo', 'Kali Uchis', 'Paul Anka', 'Los Hijos De Garcia', 'Bone Thugs-N-Harmony', 'Warren G, O.G.L.B.', 'Nipsey Hussle, YG', 'Trippie Redd', 'Wale, Miguel', 'Cody Jinks', 'The Walters', 'Yellow Days', 'Rex Orange County', 'Drake', 'Ookay', ""Israel Kamakawiwo'ole"", 'G-Eazy, Devon Baldwin', 'E-40, T-Pain, Kandi Girl', 'ScHoolboy Q, BJ The Chicago Kid', 'The Game, Jeremih', 'Skizzy Mars, G-Eazy, Olivver the Kid', 'Keyshia Cole', 'Baby Bash, Frankie J', 'Ziggy Marley', 'Cuco', 'Jhene Aiko', 'Hillsong United', 'Mosaic MSC', 'boy pablo', 'Just A Gent, NGHTMRE', 'Sage The Gemini', 'Rick James', 'Miguel', 'HOMESHAKE', 'Tyler, The Creator, Kali Uchis', 'Jeremih, Ty Dolla $ign', 'NAV, Metro Boomin', 'Bruno Major', 'Marc E. Bassy, G-Eazy', 'Mustard, Quavo, YG', 'Peachy!, mxmtoon', 'Jeremy Passion', 'Alina Baraz, Galimatias', 'Collie Buddz', 'GoldLink, Brent Faiyaz, Shy Glizzy', 'Roy Woods, Drake', 'Ella Mai, Ty Dolla $ign', 'Russ', 'Clairo', 'Elevation Worship', 'T3R Elemento', 'SLANDER, Eric Leva', 'Kendrick Lamar, Zacari', 'Bryson Tiller', 'Big Sean, Chance The Rapper, Jeremih', 'El de La Guitarra', 'T-Pain', 'Washed Out', 'Steve Lacy', 'Selena', 'Anthony Gonzalez']",Oceanside,California
"['Randy Rogers Band', 'Wade Bowen', 'Kevin Fowler', 'Josh Abbott Band', 'Randy Rogers, Wade Bowen', 'Parker McCollum', 'Curtis Grimes', 'Koe Wetzel', 'William Clark Green', 'Mike Ryan', 'Flatland Cavalry', 'Cody Johnson', 'Seven Miles South', 'Stoney LaRue', 'Cross Canadian Ragweed', 'Bart Crow', 'Jon Wolfe', 'Aaron Watson', 'Shotgun Rider', 'Jason Boland & The Stragglers', 'George Strait', 'Charlie Robison', 'Brooks & Dunn', 'Turnpike Troubadours', 'Casey Donahew', 'Cody Jinks', 'Whiskey Myers', 'La Maquinaria Norteña', 'Los Rieleros Del Norte', 'La Zenda Norteña', 'Uncle Lucius', 'South Park Mexican', 'Midland', 'Ramon Ayala Y Sus Bravos Del Norte', 'Pat Green', 'Clay Walker', 'Tyler Childers', 'Billy Currington', 'Tracy Lawrence', 'Lenin Ramírez, Ulices Chaidez', 'Chris Young', 'Los De La Noria', 'Keith Urban', 'Perdidos De Sinaloa', 'Gary Allan', 'Eli Young Band', 'Kevin Gates', 'Jovanny Cadena Y Su Estilo Privado', ""Lil' Troy"", 'Luke Bryan', 'Lil Rob', 'Joe Nichols', 'Brad Paisley', 'Josh Turner', 'Ulices Chaidez Y Sus Plebes', 'T3R Elemento', 'Russ', 'Jesús Ojeda y Sus Parientes', 'Craig Morgan', 'Keith Whitley', 'Tim McGraw, Faith Hill', 'Kane Brown', 'Los Tigres Del Norte', 'Ariel Camacho y Los Plebes Del Rancho', 'Easton Corbin', 'Waylon Jennings', 'John Michael Montgomery', 'El Fantasma', 'Chris Stapleton', 'El de La Guitarra', 'Jon Pardi', 'Crecer German', 'Kirko Bangz', 'MercyMe', 'Blake Shelton', 'Randy Travis', 'Bobby Pulido', 'Omar Ruiz', 'Craig Campbell', 'Regulo Caro', 'Virlan Garcia', 'Christian Nodal', 'Lee Brice', 'Hank Williams, Jr.', 'Calibre 50', 'Plies, Kodak Black', 'Diamond Rio', 'Arsenal Efectivo', 'Los Plebes del Rancho de Ariel Camacho', 'Selena', 'Jeremih', 'Adriel Favela', 'Grupo Codiciado', 'Lil Baby', 'YoungBoy Never Broke Again', 'Fidel Rueda', 'Alan Jackson', 'Young Dolph', 'LEGADO 7', 'Brett Young']",Odessa,Texas
"['Dirty Heads', 'He Is We, Owl City', 'Rittz, Mike Posner', 'Ryan Caraveo', 'NF, Fleurie', 'Tech N9ne', 'Jon Bellion', 'Phora', 'Futuristic, Dizzy Wright, Layzie Bone', 'Russ', '$uicideBoy$, Pouya', 'Tech N9ne Collabos', 'Imagine Dragons', 'Austyn Johnson, Cameron Seely, Hugh Jackman', 'Nitty Gritty Dirt Band', 'Tim McGraw', 'AJR', 'Michelle Williams', 'Quinn XCII', 'Blackbear', 'Dan Stevens', 'G-Eazy, Marc E. Bassy', 'gnash', 'Pouya, Shakewell', 'Hugh Jackman, Keala Settle, Daniel Everidge, Zendaya, The Greatest Showman Ensemble', 'Loren Allred', 'Lee Brice', 'Hopsin', 'Skizzy Mars, G-Eazy, Olivver the Kid', 'Blake Shelton', 'Trisha Yearwood', 'Fitz and The Tantrums', 'Dan + Shay', 'Godsmack', 'The Score', 'Rodney Atkins', 'Josh Turner']",Ogden,Utah
"['Eli Young Band', 'Read Southall Band', 'MO3', 'Read Southall', 'Cross Canadian Ragweed', 'Stoney LaRue', 'Koe Wetzel', 'Turnpike Troubadours', 'Jason Boland & The Stragglers', 'La Energia Nortena', 'Casey Donahew', 'Yella Beezy', 'La Fe Norteña De Toño Aranda', 'Bart Crow', 'Conjunto Azabache', 'Josh Abbott Band', 'William Clark Green', 'La Reunion Nortena', 'Los Pescadores Del Rio Conchos', 'Bleu Edmondson', 'Norteños de Ojinaga', 'La Fiera de Ojinaga', 'Seven Miles South', 'Grupo Legitimo', 'Sueño Norteño', 'La Maquinaria Norteña', 'Randy Rogers Band', 'Revancha Nortena', 'Cody Johnson', 'Conjunto Agua Azul', 'Shane Smith & the Saints', 'La Zenda Norteña', 'Conjunto Rio Grande', 'Wade Bowen', 'Sam Riggs', 'South Park Mexican', 'OMB Peezy', 'Thieving Birds', 'Whiskey Myers', 'Z-Ro', 'Parker McCollum', 'Randy Rogers, Wade Bowen', 'Aaron Watson', 'Flatland Cavalry, Kaitlin Butts', 'Reckless Kelly', 'La Fe Norteña', 'La Furia del Bravo', 'Boosie Badazz, B. Will, Lee Banks', 'Cory Morrow', 'Retoños Del Rio', 'Charlie Robison', 'Estilo Chihuahua', 'Kody West', 'Six Market Blvd.', 'Mike Ryan', 'Cumbre Norteña', 'Roger Creager', 'Chalie Boy', 'Mozzy', 'Micky & The Motorcars', 'Jon Wolfe', 'Brandon Rhyder', 'Curtis Grimes', 'Chris Kleiber', 'Shotgun Rider', 'Josh Ward', 'Dj Crazy Mix', 'Red Shahan', 'American Aquarium', 'Geru y Su Legion 7', 'Uncle Lucius', 'Slim Thug, J-Dawg, Z-Ro', 'The Damn Quails', 'Clay Walker', 'Pimp C', 'Mark Chesnutt', 'Gary Allan', 'Los Rieleros Del Norte', 'Cody Jinks', 'Kyle Park', 'Conjunto Nube', 'Webbie', 'James McMurtry', 'George Strait', 'Jaydayoungan', 'Kevin Gates', 'Lil Keke', 'Tracy Lawrence', 'Ryan Wilcox, The Sunday Shakes', 'ABN', 'Paul Wall, Mouse, Webbie', 'Los Rugar', 'Master P', 'YoungBoy Never Broke Again, Boosie Badazz', 'Rain Sounds', 'Tyler Childers', 'Pat Green', 'Trae Tha Truth', 'Do Or Die', 'Bun B']",Oklahoma City,Oklahoma
"['Love Church Music', 'Bryan J, Travis Porter', 'Start Trouble', 'Walker McGuire', 'Leroy Van Dyke', 'Shania Twain, Billy Currington', 'Kenny Feidler', 'Blake Shelton', 'Rehab, Steaknife', 'Alec Joseph', 'BlackHawk', 'Logan Mize', 'Mike Stud', 'Fox Stevenson', 'Mickey Avalon', 'Carsen', 'Chris LeDoux', 'Through Fire', 'B.o.B', 'Citizens & Saints', 'Rittz, Mike Posner', 'Aaron Watson', 'Sawyer Brown', 'Eric Church', 'Adam Calhoun', 'Troop 41', 'Steve Goodman', 'Granger Smith', 'Gorilla Zoe', 'Jon Pardi', 'Jake Owen', 'Kalin and Myles', 'Adam Sanders', 'Alex Roe', 'Overtime', 'Jaron And The Long Road To Love', 'Jordan Rager', 'Kottonmouth Kings', 'Stitches', 'Darryl Worley', 'Sammy Adams', 'Glen Templeton', 'Pop Evil', 'Dylan Scott', 'Red Sun Rising', 'Big Hooch', 'Aaron Tippin', 'Taylor Ray Holbrook', 'Matt Mason', 'Dylan Schneider', 'Faruk Sabanci, Axel', 'David Ball', 'The Lacs, Montgomery Gentry', 'Lenny Cooper', 'Montgomery Gentry', 'Jacob Bryant', 'Joe Diffie, D-Thrash of the Jawga Boyz', 'Phil Vassar', 'Neal McCoy', 'Krizz Kaliko, Tech N9ne', 'Kevin Gates', 'Trisha Yearwood', 'Shotgun Shane', 'Steve Azar', 'DED', 'Kane Brown', 'Casey Donahew', 'Jon Langston', 'Ronnie Dunn', 'Kip Moore', 'Tech N9ne, Snug Brim, Skatterman', 'Kid Rock', 'Big & Rich', 'MOD SUN, DeJ Loaf', 'Chris Cagle', 'Easton Corbin', 'Mo Thugs', 'Tracy Byrd', 'Jameson Rodgers', 'Mitchell Tenpenny', 'Colt Ford, Jason Aldean', 'Nitty Gritty Dirt Band', 'Craig Morgan', 'Benjah', ""Shaman's Harvest"", 'Jason Michael Carroll', 'John Michael Montgomery', 'Shaboozey', 'JJ Lawhorn', 'Lonestar', 'Josh Gracin', 'Futuristic, Dizzy Wright, Layzie Bone', 'Brandon Lay', 'Chase Rice', 'New Medicine', 'Wheeler Walker Jr.', 'Ian Munsick', 'Nelly', 'Blue October', 'Dirt Rock Empire, Nate Kenyon, The Lacs']",Omaha,Nebraska
"['Radiobase, Cali Stackz', 'Billy Stewart', 'Barbara Lewis', 'Vinny West', 'Suga Free', 'The Elgins', 'The Temprees', 'Brenton Wood', 'Barbara Mason', 'RJMrLA', 'Bobby Moore & The Rhythm Aces', 'The Escorts', 'Devour', 'War', 'Don Julian & The Larks', 'Ralfi Pagan', 'The Intruders', 'Shoreline Mafia', 'Patti Drew', 'Mustard, RJMrLA, Greedo', 'Tony Allen And The Champs', 'Smokey Robinson', 'Frostydasnowmann', 'Debbie Deb', 'DJ Quik', 'Mary Wells', 'Drakeo the Ruler', 'Pete Wingfield', 'Little Anthony & The Imperials', 'YG, RJ, Nipsey Hussle', '03 Greedo', 'Los Nuevos Rebeldes', 'El Chicano', 'James & Bobby Purify', 'The Persuaders', 'Mary Jane Girls', 'Los Hijos De Garcia', 'Arley Perez', 'Barbara Lynn', 'The Originals', 'Los De Guamuchil', 'The Impressions', 'Rosie & The Originals', 'The Delfonics', 'Maxima Alianza', 'Los Dos Grandes De La Sierra', 'Malo', 'Arsenal Efectivo', 'Kurupt', 'Zapp', 'Kamaiyah, YG', 'Mack 10', 'Cali Life Style', 'Hijos De Leyva', 'Dom Kennedy', 'G.Q.', 'Grupo H-100', 'Los Nuevos Ilegales', 'Shep, The Limelites', 'Mike Sherm', 'Grupo Codiciado', 'Los Alegres Del Barranco', 'YG', 'Lil Rob', 'NB Ridaz', 'Tha Dogg Pound', 'LEGADO 7', 'Lighter Shade Of Brown', 'Los Dinamicos Del Norte', 'Grupo Fernandez', 'Nipsey Hussle, Cobby Supreme, Dom Kennedy', 'Too $hort', 'Eleoth Garcia', 'Los Sembradores', 'El As De La Sierra', 'Suga Free', 'Dove Shack', 'MC Breed, DFC', 'Omar Ruiz', 'King Lil G, Krypto', 'James Brown', 'Kanales', 'Jesús Ojeda y Sus Parientes', 'Bloodstone', 'Los Del Arroyo, Adriel Favela', 'Ramon Ayala Y Sus Bravos Del Norte', 'Jesus Payan e Imparables', 'Grupo 360', 'Grupo Escolta', 'El de La Guitarra', 'Lenin Ramírez', 'N.W.A.', 'Los Incomparables De Tijuana', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'Ritchie Valens', 'El Fantasma', 'T3R Elemento', 'Smokey Robinson & The Miracles', 'Los De La Loma', 'Noel Torres, LEGADO 7']",Ontario,California
"['Shoreline Mafia', 'Priceless Da Roc', 'Banes World', 'Iration', 'Slightly Stoopid', 'Rex Orange County', 'The Expendables', 'Steve Lacy', 'Rebelution', 'Dirty Heads, Rome of Sublime with Rome', 'Beach Fossils', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'Sublime', 'Good Morning', 'Cuco', 'Mike Sherm', 'YG', 'Quinn XCII', 'Louis The Child, Caroline Ailin', 'Kali Uchis, Tyler, The Creator, Bootsy Collins', 'SOB X RBE', 'Alina Baraz, Khalid', '311', 'Pepper', 'Tyler, The Creator, Kali Uchis', 'SZA', 'Daniel Caesar', 'Tomppabeats', 'BROCKHAMPTON', 'Bruno Major', 'The Walters', 'Hippie Sabotage', 'Mild High Club', 'ODESZA, Shy Girls']",Orange,California
"['BYU Vocal Point', 'He Is We, Owl City', 'Michelle Williams', 'Austyn Johnson, Cameron Seely, Hugh Jackman', 'Loren Allred', 'Quinn XCII', 'Hugh Jackman, Keala Settle, Daniel Everidge, Zendaya, The Greatest Showman Ensemble', 'Novo Amor, Ed Tullett', 'Dan Stevens', 'Imagine Dragons', 'Ziv Zaifman, Hugh Jackman, Michelle Williams', 'Jon Bellion', 'Colbie Caillat', 'Owl City', 'AJR', 'Andy Grammer', 'Wrabel', 'Ben Rector', 'Andrew McMahon in the Wilderness', 'Parachute', 'Adam Mitchell, Stanley Tucci, Ewan McGregor, Gugu Mbatha-Raw, Ian McKellen, Emma Thompson, Emma Watson, Audra McDonald, Clive Rowe', 'Ben Platt, Kristolyn Lloyd, Will Roland, Laura Dreyfuss, Original Broadway Cast of Dear Evan Hansen', 'Tim McGraw', 'Anthony Gonzalez, Gael Garcia Bernal', 'Julie Fowlis']",Orem,Utah
"['Woop', 'Ball Greezy', 'YNW Melly', 'Bossman JD', 'Koly P, JT Money', 'Kolyon', 'Treal', 'Jackboy', 'JT Money', 'Hungover', 'Trick Daddy Feat. Iceberg', 'Jordan Fisher, Angie Keilhauer', 'Trick Daddy', 'Mike Smiff', 'Plies', 'Kodak Black', 'Baby Soulja, Boosie Badazz', 'Yung Bleu', 'Ace Hood, Plies', 'YFN Lucci, Plies', 'LIL Kee', 'Money Man', 'Juvenile', 'Mook Boy', 'Pastor Troy', 'Rex Allen', 'Isra', 'Marc Anthony', 'Boosie Badazz', 'John Wicks, Kodak Black', 'Young Scooter, YFN Lucci, Meek Mill', 'Rich Homie Quan', 'Ralo, YFN Lucci', 'City Girls', 'Sniper Gang', 'The Supervillains', 'Derez Deshon', 'Tantan', 'Moneybagg Yo, YFN Lucci', 'Webbie, LeToya Luckett', 'Trina', 'Six Reasons', 'El Taiger, El Negrito, El Kokito, Manu Manu, DJ Unic', 'Adso Alejandro', 'Rick Ross', 'Rocko, Gucci Mane, Plies', 'Hustle Gang, T.I., RaRa, Brandon Rossi, Tokyo Jetz, Trae Tha Truth, Young Dro', 'Luis Santiago', 'Peewee Longway, TK N Cash', 'Jeezy, Plies', 'Jimmy Buffett', 'Dirty Heads', 'Kevin Gates', 'Disip', 'Guaco', 'Héctor Acosta ""El Torito""', 'Goodie Mob, OutKast', 'La Melodia Perfecta', 'U.S.D.A.', ""Kash'd Out"", 'Yo Gotti, Kodak Black', 'Gucci Mane, Plies', 'El Micha, Diana Fuentes', 'Blac Youngsta, YFN Lucci', 'Project Youngin', 'Lil Baby', 'Lenier, El Micha', 'Unified Highway', 'Wisin & Yandel, Héctor ""El Father""', 'Flipturn', 'YoungBoy Never Broke Again, Stroke Tha Don, Kevin Gates', 'DJ Twin', 'Khia, DSD', 'Young Dolph', 'Zuleyka Barreiro', 'T.I.', 'DJ Max Star', 'Ballyhoo!', '1way Frank', 'Bankroll Fresh', 'Bottleneck, Jawga Boyz', 'Future', 'Harmonik', 'Tasha Cobbs Leonard', 'El Chacal, Yakarta', 'Roody Roodboy', 'Miky Woodz', 'The Expendables', 'Katastro', 'Fortunate Youth', 'VaShawn Mitchell', 'Yomil y El Dany', 'Super Whatevr', 'William Murphy', 'J.J. Hairston & Youthful Praise, Bishop Cortez Vaughn', 'Movements', 'Youngbloodz', 'Pepper', 'Tye Tribbett', 'El Chulo']",Orlando,Florida
"['Devour', 'Shoreline Mafia', 'DJ Quik', 'Brenton Wood', 'Rosie & The Originals', 'NB Ridaz', 'Billy Stewart', 'Perdidos De Sinaloa', 'Hijos De Leyva', 'Arsenal Efectivo', 'Lil Rob', 'Los Hijos De Garcia', 'Heatwave', 'King Lil G, David Ortiz', 'Mc Magic', 'Kamaiyah, YG', 'Banda Carnaval', 'T3R Elemento', 'Grupo Codiciado', 'YG', 'Ramon Ayala Y Sus Bravos Del Norte', 'Too $hort', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'El de La Guitarra', 'Los De Guamuchil', 'Dmac', 'Ulices Chaidez Y Sus Plebes', 'LEGADO 7', 'Keyshia Cole', 'Ritchie Valens', 'Jesús Ojeda y Sus Parientes', 'Calibre 50', 'SOB X RBE', 'El Fantasma', 'Los Plebes del Rancho de Ariel Camacho', 'Phora', 'Regulo Caro', 'Ariel Camacho y Los Plebes Del Rancho', 'Mike Sherm', 'Alta Consigna', 'James Brown', 'Los De La Noria', 'Christian Nodal', 'Banda El Recodo', 'Cuco', 'Crecer German', 'Kali Uchis', 'Selena', 'Los Rieleros Del Norte', 'Los Bukis', 'Trippie Redd', 'Virlan Garcia', 'Banda Sinaloense MS de Sergio Lizárraga', 'Jhene Aiko, Kurupt', 'Los Dareyes De La Sierra', 'La Septima Banda', 'Banda Los Recoditos', 'Omar Ruiz', 'Steve Lacy', 'Warren G, O.G.L.B.', 'Los Minis de Caborca', 'La Arrolladora Banda El Limón De Rene Camacho', 'Joss Favela', 'Clairo', 'Angel Montoya', 'Chalino Sanchez', 'Banes World', 'Glenn Travis', 'Remmy Valenzuela', 'Jovanny Cadena Y Su Estilo Privado', 'Lenin Ramírez, Gerardo Ortiz, Jesús Chairez', 'Bow Wow, Ciara', 'Edwin Luna y La Trakalosa de Monterrey', 'Cornelio Vega y su Dinastia', 'Vicente Fernández', 'The Gap Band', 'Wale, Miguel', 'Adriel Favela, Los Del Arroyo', 'Drake', 'Baby Bash, Frankie J', 'Grupo Maximo Grado', 'Los Alegres de la Sierra', 'Gerardo Ortiz', 'Bone Thugs-N-Harmony', 'Russ', 'Kevin Ortiz, Ulices Chaidez', 'Rex Orange County', 'Daniel Caesar', 'Iration', 'XXXTENTACION', 'Traviezoz de la Zierra', 'Ray J', 'Los Tucanes De Tijuana', 'Yellow Days', 'Nivea, Brian Casey, Brandon Casey', ""Her's"", 'Miguel', 'Paul Anka', 'Fidel Rueda', 'La Original Banda El Limón de Salvador Lizárraga']",Oxnard,California
"['Shoreline Mafia', 'Devour', 'YG, RJMrLA', 'Frostydasnowmann', 'RJMrLA', 'Hijos De Leyva', 'Kamaiyah, YG', 'King Lil G', 'Mc Magic', 'Brenton Wood', 'Los Alegres Del Barranco', 'Los Nuevos Rebeldes', 'Los Hijos De Garcia', 'Lil Rob', 'Billy Stewart', 'Los De Guamuchil', 'Smokey Robinson', 'Arsenal Efectivo', 'Rosie & The Originals', 'Mike Sherm', 'Los Originales De San Juan', 'Arley Perez', 'Suga Free', 'NB Ridaz', 'Drakeo the Ruler', 'El As De La Sierra', 'LEGADO 7', 'Los Canelos De Durango', 'Los Dos Grandes De La Sierra', 'Nastyboy Klick', 'Kanales', 'Dom Kennedy', 'Grupo H-100', 'Grupo Codiciado', 'Too $hort', 'Phora', 'DJ Quik', 'Grupo Escolta', 'Los Morros Del Norte', 'El Potro De Sinaloa', 'El de La Guitarra', 'Vinny West', 'Snoop Dogg, Kurupt, Nate Dogg, Warren G', 'Los Sembradores', 'Mack 10', 'Omar Ruiz', 'Chalino Sanchez', 'El Fantasma', 'Banda El Recodo', 'Los Cuates de Sinaloa', 'Roberto Tapia', 'Los Minis de Caborca', 'Maxima Alianza', 'T3R Elemento', 'Lil Pete', 'Kurupt', 'Los Caminantes', 'Fuerza de Tijuana', 'SOB X RBE', 'Malo', 'Noel Torres, LEGADO 7', 'Los Razos', 'Banda La Costeña', 'Los Tucanes De Tijuana', 'James & Bobby Purify', 'Ramon Ayala Y Sus Bravos Del Norte', 'Lenin Ramírez, Banda Renovacion', 'Nef The Pharaoh', 'Los Dareyes De La Sierra', 'Los Fugitivos', 'Los De La Loma', 'Grupo Maximo Grado', 'Martin Castillo', 'Grupo Bryndis', 'Voz De Mando, El Fantasma', 'El Tigrillo Palma', 'Los Nuevos Ilegales', 'E-40', 'Industria del Amor', 'Adriel Favela', 'Tito Torbellino', 'Banda Arkangel R-15', 'El Coyote Y Su Banda Tierra Santa', 'Jesús Ojeda y Sus Parientes', 'Ritchie Valens', 'James Brown', 'Los Alegres de la Sierra', 'Beto Y Sus Canarios', 'The Delfonics', 'Grupo 360', 'Banda Machos', 'Bone Thugs-N-Harmony, Eazy-E', 'Tito Y Su Torbellino', 'Grupo Libra', 'Grupo Marca Registrada, Ariel Camacho', 'Trippie Redd', 'Los Rieleros Del Norte', 'Perdidos De Sinaloa', 'Traviezoz de la Zierra', 'Dmac']",Pacoima,California
