artist_id,artist_name,genres
2aB94xAF1yUDTGLTIdkw7I,The Radiants,['chicago soul']
4LupifIobUAT1kPRHZB8k1,The Lulu Raes,"['australian alternative rock', 'deep australian indie']"
4WB49nYJpWU77yFiDLT6Jb,The Raindrops,['brill building pop']
6nXiCNSYAvQcYAXcJBN6l0,The Dublin City Ramblers,"['celtic', 'irish country']"
5X3TuTi9OIsJXMGxPwTKM2,The Young Rascals,"['brill building pop', 'british blues', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'motown', 'psychedelic rock', 'rock-and-roll']"
2meCldH9KV1ehJBoluZZag,The Rationals,"['classic garage rock', 'freakbeat']"
2FbG2PIAVFvzszwgz2QuOL,The Ray Charles Singers,"['easy listening', 'jazz christmas']"
6WtWmLPWn1imbcisSfmBvy,The Ray Conniff Singers,"['adult standards', 'christmas', 'easy listening']"
3owdLGoMpuTwee9KIh1Ibv,The Rays,['doo-wop']
2eRJjYEaWyGZbOBGYFLBoC,The Ready Set,"['alternative pop rock', 'pixie', 'pop emo', 'pop punk', 'post-teen pop', 'punk christmas']"
1NUD5By34MFynmuUynCfSj,The Real Thing,['disco']
10NEMYLJwVvYSvtvZn5Ipz,The Soul Rebels,"['brass band', 'new orleans blues']"
3oFRpiLvaflFOVNxvsLrze,The Records,"['jangle pop', 'power pop', 'pub rock', 'underground power pop']"
1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus,"['alternative metal', 'emo', 'modern rock', 'pop punk', 'pop rock', 'post-grunge', 'rap metal', 'screamo']"
25J2zw5Yzn51UowSvGjUyJ,The Reddings,"['post-disco', 'post-disco soul']"
3ukGXal9ZRsjAUSRL6fRDn,The Regents,['doo-wop']
3NmdKZUM96z7NGvL35g5PC,The Rentals,['alternative pop']
4WPY0N74T3KUja57xMQTZ3,The Replacements,"['alternative country', 'alternative pop', 'alternative rock', 'anti-folk', 'art rock', 'dance rock', 'garage rock', 'indie rock', 'jangle pop', 'lo-fi', 'neo-psychedelic', 'new wave', 'noise pop', 'noise rock', 'permanent wave', 'pop rock', 'post-punk', 'power pop', 'punk', 'rock', 'roots rock', 'singer-songwriter']"
0r40DZ7et1CoR342A9Tz8K,The Revels,['surf music']
4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly']"
3MsTzUCPsYqPkMWPQE0TGK,The Rings,['deep punk rock']
0WnxcAN2X6IKcdaZpi5X1K,The Rip Chords,['surf music']
3FxBwdg0z5WkLdlAbe7GHq,The Ritchie Family,"['deep disco', 'disco', 'post-disco']"
5iIxOyBhMCDCFwAYGM6B3P,The Rivieras,"['classic garage rock', 'doo-wop', 'surf music']"
75SE13FyXyBw4pcIr4w7tR,The Rivingtons,['doo-wop']
6cAtGdArQhrU7tTBoeWY3P,The Robert Cray Band,"['blues', 'blues-rock', 'british blues', 'chicago blues', 'country blues', 'delta blues', 'electric blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'modern blues', 'soul blues', 'swamp blues', 'texas blues']"
5UMXN6PGxu3uqDwpBSMn8A,The Roc Project,['deep progressive trance']
7lXjOGZAeqkWTGYKkmVtGW,Beau Jocque and the Zydeco Hi-Rollers,"['cajun', 'swamp pop', 'zydeco']"
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,"['album rock', 'british invasion', 'classic rock', 'folk rock', 'mellow gold', 'protopunk', 'rock', 'singer-songwriter']"
3daM7asS0gCFvyLemNx2EE,The Romantics,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'rock', 'soft rock', 'synthpop']"
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,"['brill building pop', 'folk rock', 'girl group', 'motown', 'rock-and-roll', 'rockabilly', 'soul', 'soul christmas']"
78xUyw6FkVZrRAtziFdtdu,The Roots,"['alternative hip hop', 'dirty south rap', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'pop rap', 'southern hip hop']"
4ydeJG48hqnTKKop5GYLDF,The Routers,['surf music']
2ltpcCK86foogli20z9raq,The Royal Guardsmen,['bubblegum pop']
36dt37fIr1mLQRv0dqazg6,The Royalettes,['brill building pop']
44ef9VXkdKxbx4XpoNqH39,The Rubettes,"['bubblegum pop', 'glam rock']"
0ShV0veaBj1NvWRORhuwlI,The Rubinoos,"['jangle pop', 'power pop', 'pub rock', 'underground power pop']"
3EysZz5xY5jXl3HiDmwBof,The Rumblers,['surf music']
6pXCjxMOBcWtvULYkFPVW6,The S.O.S Band,"['classic funk rock', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
0m04NLVsIfjqZMBfw7vTf4,The Salsoul Orchestra,"['deep disco', 'disco', 'post-disco', 'soul christmas']"
3iBuBivHItWMpdiVmLT0uB,The Sandpipers,['bubblegum pop']
7hsuVq0DQonl3PnP7qkfvP,The Sapphires,['northern soul']
2VaniQ30BeId1MM6RzmHNc,The Scaffold,['merseybeat']
3AQRLZ9PuTAozP28Skbq8V,The Script,"['boy band', 'celtic rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
4QmkLL9JOqM9dusHS1Hghe,The Searchers,"['adult standards', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'christmas', 'classic rock', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']"
4UXJsSlnKd7ltsrHebV79Q,Nick Cave & The Bad Seeds,"['alternative rock', 'art rock', 'new wave', 'permanent wave', 'singer-songwriter']"
7dedWAqd0IKTdCiqiadUrV,The Seekers,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'christmas', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'traditional folk']"
708pmTl2zRKC87egxplOGc,The Sensations,['rock steady']
5E704N5StxMVKpalhaJ5L3,The Shamen,"['acid house', 'big beat', 'britpop', 'electronic', 'hardcore techno', 'hip house', 'madchester']"
1WvziZcLLYLoMMdmQx7qcN,The Shangri-Las,"['brill building pop', 'girl group']"
7ywuUxIhs0wsrflxhUhvNb,The Shells,['doo-wop']
4LG4Bs1Gadht7TCrMytQUO,The Shins,"['albuquerque indie', 'alternative rock', 'chamber pop', 'folk christmas', 'folk-pop', 'garage rock', 'indie christmas', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'pop rock', 'stomp and holler']"
0x83OBqixqdCHnStP5VMcn,The Shirelles,"['adult standards', 'brill building pop', 'chicago soul', 'christmas', 'doo-wop', 'folk rock', 'jazz blues', 'motown', 'northern soul', 'rock-and-roll', 'rockabilly', 'soul', 'soul christmas', 'southern soul']"
31w23Dr0NHugbNF2TQe6xz,The Showmen,"['beach music', 'northern soul']"
4ZJVFT8xiw3SgQ8dydvWey,The Sidekicks,"['alternative emo', 'indie punk', 'orgcore']"
1RD6l0Su0sCzSHZGxPeU3d,The Silencers,['celtic rock']
1pj4SaBrb6hh9WUyg2acsF,The Silkie,['british invasion']
3puKPIXi7bUDnPuJZOlJxL,The Six Parts Seven,['post rock']
4JeG1IusHcsL2owYnsJ7wk,The Skyliners,"['brill building pop', 'chicago soul', 'doo-wop', 'rock-and-roll']"
40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,"['alternative metal', 'alternative rock', 'garage rock', 'modern rock', 'nu metal', 'permanent wave', 'pop christmas', 'pop rock', 'post-grunge', 'rock']"
06KgaEpSluofkcChSo7TNr,The Smithereens,"['alternative pop', 'alternative rock', 'dance rock', 'indie christmas', 'jangle pop', 'new wave', 'new wave pop', 'power pop', 'roots rock']"
5ugjlc51azqrMoBLLbOnIg,The Smothers Brothers,['comic']
74keeJdeVxqce4qJFj6WGx,The Soul Children,"['chicago soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']"
5BEYGWk6aPdNXxBx9pwU8S,The Soup Dragons,"['c86', 'madchester']"
2Wzja2jxZnsEa22GH7VzZA,The Spellbinders,['deep northern soul']
3i9hP422d2KMjaupTzBNVS,The Spencer Davis Group,"['blues-rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock-and-roll', 'rockabilly']"
5fbhwqYYh4YwUoEs582mq5,The Spinners,"['chicago soul', 'classic funk rock', 'disco', 'funk', 'mellow gold', 'memphis soul', 'motown', 'quiet storm', 'soft rock', 'soul', 'soul blues', 'soul christmas', 'southern soul']"
78n9nsu9Z5URFwrV32Wokk,THE SPORTS,['australian pop']
4kwCLM6VuDfkyWAyn9xFlq,The Springfields,['c86']
4BM6qze88exQPVILQpcYpj,The Standells,"['classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
7xGGqA85UIWX1GoTVM4itC,The Staple Singers,"['brill building pop', 'chicago soul', 'classic funk rock', 'disco', 'funk', 'jazz blues', 'jazz christmas', 'memphis blues', 'memphis soul', 'motown', 'new orleans blues', 'quiet storm', 'soul', 'soul blues', 'soul christmas', 'southern soul']"
5PSWc8Y94zFsAtZlTe7ipI,The Statler Brothers,"['country', 'country christmas', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country', 'western swing']"
7umuEShvUox9GTBtOuSBX6,The Bare Naked Statues,['a cappella']
4mcnFoYHzPj0Fi0f3FOzmp,Storm The Sky,"['electronicore', 'metalcore', 'post-post-hardcore', 'post-screamo']"
4NMkJqM1SsQP3gk81cqk6K,The Strangeloves,"['classic garage rock', 'freakbeat']"
7CG3fjmCcZHXOnxYrpgE6W,The String-A-Longs,['surf music']
0epOFNiUfyON9EYx7Tpr6V,The Strokes,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'permanent wave', 'rock']"
67EWwhV7dZVfdyRDSmBzuN,The Strollers,['trash rock']
3loflELg7MzgrOyNqERolN,The Style Council,"['art rock', 'britpop', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'ska', 'synthpop']"
2O0Hw1WSMbskB5tD9aWah3,The Stylistics,"['adult standards', 'chicago soul', 'classic funk rock', 'disco', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'soul christmas', 'southern soul']"
57bUPid8xztkieZfS7OlEV,The Supremes,"['adult standards', 'brill building pop', 'chicago soul', 'christmas', 'classic funk rock', 'disco', 'folk rock', 'funk', 'jazz blues', 'mellow gold', 'memphis soul', 'motown', 'quiet storm', 'rock-and-roll', 'soul', 'soul blues', 'soul christmas', 'southern soul']"
6gZVflqhSHhG3MjYrf1dOv,The Surfaris,['surf music']
63yEaRONzlJVu1ozymo4Fk,The Wild Swans,"['c86', 'deep new wave', 'new wave', 'uk post-punk']"
1wonEkTZkBGYq7J4w56yZl,The Sweet Inspirations,"['brill building pop', 'chicago soul', 'memphis soul', 'northern soul', 'soul', 'soul christmas', 'southern soul']"
5gNduPlUGHsgy1w7f71obH,The Swinging Blue Jeans,"['adult standards', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']"
1nf0nRF0W4ybnJdda00pKY,The Swon Brothers,"['contemporary country', 'country road', 'lift kit']"
0efkWb9xKhT6H0E7kgSjFK,The Sylvers,['disco']
4FSD5qtm70EBsOiLMN2eEe,The Tams,"['beach music', 'chicago soul', 'motown', 'northern soul']"
3RTmjg2aicwP3HFZP760BU,The Temprees,"['chicago soul', 'motown', 'soul christmas']"
3RwQ26hR2tJtA8F9p2n7jG,The Temptations,"['brill building pop', 'chicago soul', 'christmas', 'disco', 'funk', 'jazz blues', 'memphis soul', 'motown', 'soul', 'soul blues', 'soul christmas', 'southern soul']"
6EuVxyAGrWCKJtj5pRSHaw,The Texas Gentlemen,['deep new americana']
2zpFG5cvw00QmrYTUsjApa,The Three Degrees,"['disco', 'motown', 'post-disco', 'quiet storm', 'soul christmas']"
1EgGVV9cmmlLEsFlunjmvv,The Time,"['classic funk rock', 'disco', 'electro', 'funk', 'new jack swing', 'post-disco', 'quiet storm']"
2wvUfjKGoXvcnDHq7GgMOa,The Ting Tings,"['alternative dance', 'dance-punk', 'indietronica', 'new rave', 'synthpop']"
1GAJzApRTMmYZ9EjQ91VOy,The Tokens,"['brill building pop', 'bubblegum pop', 'doo-wop']"
7uwPrVdjss0FyCCTzpLx5A,The Tony Rich Project,"['new jack swing', 'urban contemporary']"
3L6UEvPrH9ENXU94fYxNlT,The Tornadoes,['surf music']
5pokGZ1K9Hr6etaKPDxSG8,The Toys,"['brill building pop', 'thai pop']"
4cORFIWQylRGyJX9lYnqk9,The Tractors,['country christmas']
1zgNpeHQe8GulzfVkYP2VK,The Trammps,"['classic funk rock', 'disco', 'motown', 'post-disco', 'soul christmas']"
5QEA3sofVt5QckQA6QX2nN,The Trashmen,"['classic garage rock', 'protopunk', 'surf music']"
2VL8sLEJ6lHEwocjc1pN9w,The Tremeloes,"['adult standards', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'christmas', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']"
57xdnSVt4ahJCIXYLieQ25,The Troggs,"['brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock-and-roll']"
6V98eDTOMAkAIaarYvV3eI,The Trumpeteers,['vocal harmony group']
49vCIUW46QY3L5vo1xVFoy,Trae Tha Truth,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
7zfhej6FnVXN9LIXs6dcoK,The Tubes,"['album rock', 'classic rock', 'power pop', 'zolo']"
71mSZk30FQAMTLbCkdENjG,The Tuesdays,['candy pop']
2VIoWte1HPDbZ2WqHd2La7,The Turtles,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk rock', 'merseybeat', 'psychedelic rock']"
0a1BmEq1mZ5ufKMC2fsziR,The Tymes,"['brill building pop', 'chicago soul', 'northern soul']"
2tkwWmcZOQPNbbIdknfBsw,The Undisputed Truth,"['chicago soul', 'classic funk rock', 'memphis soul', 'motown']"
1EV3e39He1WLxcD1EjluLb,The Uniques,['rock steady']
4K3NWDwBIxgktui14SccR2,The Vapors,"['dance rock', 'mod revival', 'new wave pop', 'power pop']"
40e3f9zw8D32tuUxwIyA4l,The Vels,['deep new wave']
72Q7helEnjOptf8FAoZQTi,The Velvelettes,"['brill building pop', 'chicago soul', 'memphis soul', 'motown', 'northern soul', 'soul']"
2jim1jhi2L8h3YnFicGbov,The Aqua Velvets,['surf music']
2GaayiIs1kcyNqRXQuzp35,The Ventures,"['lounge', 'rock-and-roll', 'rockabilly', 'surf music']"
1dIdBZaaHRW2bDTkHNfWln,The Veronicas,"['australian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']"
2cGwlqi3k18jFpUyTrsR84,The Verve,"['alternative rock', 'britpop', 'madchester', 'neo mellow', 'neo-psychedelic', 'permanent wave', 'pop rock', 'rock']"
242iqFnwNhlidVBMI9GYKp,The Verve Pipe,"['pop rock', 'post-grunge']"
3BLqcKdqgBI3oJvVg7Odz8,The Vibrations,"['chicago soul', 'northern soul']"
5SUaDD55XXU5uxfjv4JM7K,The Videls,"['doo-wop', 'soda pop']"
0Ma8KxtvoIDSU5fHtuTS9F,The Vogues,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll']"
57AKOY1SF1062tuVzgAPv8,The Waitresses,['new wave pop']
0jJNGWrpjGIHUdTTJiIYeB,The Wallflowers,"['alternative rock', 'mellow gold', 'neo mellow', 'pop rock', 'post-grunge', 'rock']"
62N2F1MeS38SosZvvqBWlR,The Way Down Wanderers,['deep new americana']
2NhdGz9EDv2FeUw6udu2g1,The Wanted,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
19xz1vcuKNjniGEftTOSSH,The Weather Girls,"['disco', 'soul christmas']"
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['canadian pop', 'pop']"
2XzHxDFTNywDd5ReMhgxkg,The Whispers,"['chicago soul', 'classic funk rock', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'rock steady', 'soul', 'soul christmas', 'urban contemporary']"
4F84IBURUo98rz4r61KF70,The White Stripes,"['alternative rock', 'blues-rock', 'classic rock', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']"
4lmpEOYpB8yNe8buBDP5vF,The White Tie Affair,"['alternative pop rock', 'electropowerpop', 'pixie', 'pop emo']"
67ea9eGLXYMsO2eYQRui3w,The Who,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']"
17VaTNp7RfgYr5JAJKTqAv,The Wilkinsons,['canadian country']
6deBxd8qgegXF4iFZOuW2R,The Williams Brothers,"['christian christmas', 'gospel']"
7oBJEgh7PQKJuxXb1lUEKA,The Wiseguys,"['big beat', 'electronic', 'ninja', 'trip hop', 'turntablism']"
6FxuPrpa8phaP3Xn73emhT,The Wood Brothers,"['alternative country', 'deep new americana', 'folk christmas', 'folk-pop', 'funk', 'indie folk', 'jam band', 'modern blues', 'new americana', 'progressive bluegrass', 'roots rock', 'southern rock', 'stomp and holler']"
0LunUqJo6K99sNFMHbML69,The Woolies,"['classic garage rock', 'freakbeat']"
2jI32eTOcSx2bn1MGgRyei,The Wreckers,"['candy pop', 'contemporary country', 'country', 'country dawn']"
458aS6ALc3QkzwfR5USt34,The Wrecks,['indie rockism']
2lxX1ivRYp26soIavdG9bX,The Yardbirds,"['album rock', 'art rock', 'blues', 'blues-rock', 'british blues', 'british invasion', 'classic funk rock', 'classic rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'singer-songwriter', 'symphonic rock']"
5I6MzhNEMk27cZsCqGAIYo,The Youngbloods,"['country rock', 'folk rock', 'psychedelic rock']"
2jgPkn6LuUazBoBk6vvjh5,The Zombies,"['art rock', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'merseybeat', 'psychedelic rock', 'rock', 'singer-songwriter']"
3sgUnR8TF35euWEV07RPyO,Thelma Houston,"['disco', 'motown', 'post-disco']"
5BaHqGtf6UAZnHfqdPaTDA,Them,"['blues-rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock']"
74eX4C98E4FCrAMl39qRsJ,Theory of a Deadman,"['alternative metal', 'canadian metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'wrestling']"
6tR6X71SRYYQKaYwA6szhA,Thieving Birds,"['deep texas country', 'outlaw country', 'texas country']"
6biWAmrHyiMkX49LkycGqQ,Thin Lizzy,"['album rock', 'art rock', 'blues-rock', 'classic funk rock', 'classic rock', 'hard rock', 'metal', 'rock']"
1WudHeuEN3d18SXVos95mc,Do Make Say Think,"['freak folk', 'math rock', 'post rock', 'slow core']"
6TcnmlCSxihzWOQJ8k0rNS,Third Eye Blind,"['alternative rock', 'modern rock', 'neo mellow', 'pop christmas', 'pop punk', 'pop rock', 'post-grunge', 'punk christmas', 'rock']"
6qfKnsgz1CwyqA7lTdieRJ,Third World,"['dancehall', 'dub', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']"
0RqtSIYZmd4fiBKVFqyIqD,Thirty Seconds To Mars,"['alternative metal', 'modern rock', 'nu metal', 'pop punk', 'post-grunge']"
2Uz58cSxlJgefDaSikxYQ7,Thomas Dolby,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'steampunk', 'synthpop', 'zolo']"
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
0Bvs8yPjrQSbmVIRqSg1Sp,Thompson Square,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']"
5jVeqi3PNaTOajfvBa4uFn,Thompson Twins,"['album rock', 'art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
7il88sYvVpcSNdnxlwYJck,Thrall,['chaotic black metal']
26s8LSolLfCIY88ysQbIuT,Three 6 Mafia,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,"['album rock', 'art rock', 'blues-rock', 'brill building pop', 'british blues', 'bubblegum pop', 'classic funk rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']"
0gHWXdaWQObi1A6C1rzgRM,Thriving Ivory,"['neo mellow', 'piano rock', 'pop rock']"
7yT4tPpIlJUrAggao1088c,Thunder Storm,['environmental']
4frXpPxQQZwbCu3eTGnZEw,Thundercat,"['deep indie r&b', 'indie r&b', 'neo soul']"
4blt4zG5qMjWCPymNjDNP5,Tia Gostelow,"['aussietronica', 'deep australian indie']"
4JqzwqRUOCEHeIVRDWG5Jv,Tierra Cali,"['banda', 'duranguense', 'grupera', 'norteno', 'regional mexican']"
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,"['big room', 'brostep', 'edm', 'electro house', 'house', 'pop', 'trance', 'tropical house']"
3CoW2DhcuWKs93YEjEY5Eq,Tiffany Evans,"['deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']"
5upLeyz8OjRZcbFuXOF59B,Tim Curry,"['hollywood', 'show tunes']"
39GVRVaqlKh7JL8Yl5ZKcb,Tim Hardin,"['british folk', 'country rock', 'folk', 'folk rock', 'singer-songwriter', 'traditional folk']"
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,"['contemporary country', 'country', 'country road']"
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
2JyxVsEiD9HVRM7CtFaLCK,Timi Yuro,"['adult standards', 'brill building pop']"
5gqcLXiJcBVEduXVle7JN1,Timmy T,['freestyle']
2VbrivHnDf4Z43xPTgqvym,Timothy B. Schmit,['soft rock']
60B2BBjn6yEQEl8XLYMZU2,Christopher Tin,['video game music']
1zuJe6b1roixEKMOtyrEak,Tina Turner,"['disco', 'mellow gold', 'new wave pop', 'rock', 'soft rock']"
1ZTCpKWDwHhbjhkdHhvTm8,Tina Arena,"['australian dance', 'australian pop', 'europop', 'french pop']"
0NIIxcxNHmOoyBx03SfTCD,Tinashe,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,"['dance pop', 'grime', 'house', 'pop', 'pop rap', 'tropical house']"
0Nc79lkTxXLSIIHDB8mqJC,Tiny Tim,['outsider']
2s5enJCtVBAAdWD94jOIbM,Titiyo,"['classic swedish pop', 'swedish pop']"
1QkpNJ56SmIN2EaqAXf1m7,Tito Y Su Torbellino,"['deep regional mexican', 'norteno', 'regional mexican', 'regional mexican pop']"
0cilTln9dpUgfKhi52fqP2,Titus Turner,['jump blues']
4j7EVY3kuDwLPfD2jfC7LC,Toad The Wet Sprocket,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock']"
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['contemporary country', 'country', 'country christmas', 'country road', 'pop christmas']"
72R3RMGmSmzG57R7OUaDaN,Toby Love,"['bachata', 'latin', 'latin hip hop', 'reggaeton', 'tropical']"
0Lpr5wXzWLtDWm1SjNbpPb,Todd Rundgren,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'power pop', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'zolo']"
07PipPbqSffwUKRCQ5AcC6,Tom Clay,['deep motown']
5Jj4mqGYiplyowPLKkJLHt,Tom Cochrane,"['canadian indie', 'mellow gold']"
1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,"['adult standards', 'british invasion', 'mellow gold']"
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
72ktMty33X1LsIzHdRr0U5,Tom Scott,"['jazz christmas', 'jazz funk', 'jazz fusion', 'smooth jazz']"
1SvG3y1gYAFOsv9785Xu9T,Tom T. Hall,"['country', 'country christmas', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'texas country', 'traditional country', 'traditional folk', 'western swing']"
1m24736Bdew1oQVxTePOCo,Tom Tom Club,"['art rock', 'dance rock', 'new romantic', 'new wave', 'no wave', 'post-punk', 'synthpop']"
6V92xGMFMr4619y6ZvEUFR,Tommy Boyce,['brill building pop']
44XzG6GoJZNtkIGW19hsUK,Tommy Cash,['estonian hip hop']
17F1B71K2l6IYwwRrzhuyw,Tommy Dee,['deep adult standards']
1ObAu0tz0NlOI6FNHTXchD,Tommy Edwards,"['adult standards', 'brill building pop', 'christmas', 'deep adult standards', 'doo-wop', 'rock-and-roll']"
3w6zNa4W2GRH27JNb3xK1X,Tommy Hunt,['northern soul']
01hRNr3yF5bYnPq4wZ88iI,Tommy James & The Shondells,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']"
2yHxc12dEUiLXNeqUadxBh,Tommy Lee Sparta,"['dancehall', 'reggae fusion', 'riddim']"
2qmpfeyFFJJeOzSF6ZJ0oo,Tommy McLain,['swamp pop']
7t4XHvWfj0XtEB8SNFeALw,Tommy Roe,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']"
5taaHcEgGsJTuj62xFYy6F,Tommy Shane Steiner,['country road']
5bv06lZROKdyVlOlCnr2py,Tompall & The Glaser Brothers,['deep free jazz']
5Y8EphH8Vdqu5SLj6K5vjj,Tone-Loc,['hip house']
59hMeIYY3k3NoX54rrVGPv,Toni Basil,['new wave pop']
3X458ddYA2YcVWuVIGGOYe,Toni Braxton,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']"
7lQC1mHpO4lvLpN9XYZlIH,Toni Childs,['australian pop']
5pEtyfC9ZeFGakgX4hjhaG,Toni Fisher,['deep adult standards']
0mzo8CV1TMFNcqGl0JCOcE,Tony Bellus,['deep adult standards']
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,"['adult standards', 'christmas', 'easy listening', 'jazz blues', 'jazz christmas', 'lounge', 'vocal jazz']"
5WGJeKhqVQnItDnS67kbGC,Tony Clarke,"['chicago soul', 'northern soul']"
6QvgWa4x3Ij4tvBpFMo11P,Tony Joe White,"['acoustic blues', 'blues', 'blues-rock', 'british blues', 'classic rock', 'country blues', 'electric blues', 'jazz blues', 'modern blues', 'piedmont blues', 'pub rock', 'roots rock', 'soul blues', 'swamp blues', 'swamp pop', 'texas blues']"
25JN9vPFGeYAhoaYyVGuwC,Tony Lucca,"['acoustic pop', 'deep talent show', 'neo mellow']"
